#Scan#	abs_DeltaMZ	Compound_Name	Precursor_MZ	Adduct	LibraryQualityString	SpectrumID	Suspect Name	suspect_index	cluster index	AllFiles	sum(precursor intensity)	RTMean	RTStdErr	parent mass	ScanNumber	ProteosafeFilePath	Original_Path	cluster_index_lib	ScanNumber_lib	Original_Path_lib
247114	28.03	16-Hydroxyhexadecanoic acid	255.232	M+H-H2O	Bronze	CCMSLIB00003527360	Suspect related to 16-Hydroxyhexadecanoic acid +C2H4	414214	414214.0	inputspectra/spec-00340.mzXML	124240.0	465.44300000000004	0.0	283.262	3322.0	spec/spec-00340.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/3m__BD1_01_1142.mzXML	247114.0	2865.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BA9_01_914.mzXML
247114	28.035	16-Hydroxyhexadecanoic acid	255.232	M+H-H2O	Bronze	CCMSLIB00003527360	Suspect related to 16-Hydroxyhexadecanoic acid -C2H4	138008	138008.0	inputspectra/spec-00117.mzXML	27472.0	392.004	0.0	227.18900000000002	2603.0	spec/spec-00117.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BA11_01_1217.mzXML	247114.0	2865.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BA9_01_914.mzXML
342365	14.019	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid +CH2	413102	413102.0	inputspectra/spec-00086.mzXML	288328.0	465.255	0.0	283.25	3123.0	spec/spec-00086.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BB6_01_1224.mzXML	342365.0	2978.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA7_01_2236.mzXML
342365	14.017000000000001	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid +CH2	413076	413076.0	inputspectra/spec-00498.mzXML	132692.0	465.955	0.0	283.263	3123.0	spec/spec-00498.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/5m__BB6_01_1324.mzXML	342365.0	2978.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA7_01_2236.mzXML
342365	14.01	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid +CH2	412958	412958.0	inputspectra/spec-00276.mzXML	274852.0	466.589	0.0	283.25	3130.0	spec/spec-00276.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BB2_01_1220.mzXML	342365.0	2978.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA7_01_2236.mzXML
342365	14.014000000000001	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid +CH2	413046	413046.0	inputspectra/spec-00379.mzXML	266292.0	466.277	0.0	283.26599999999996	3137.0	spec/spec-00379.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB2_01_919.mzXML	342365.0	2978.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA7_01_2236.mzXML
342365	14.011	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid +CH2	412891	412891.0	inputspectra/spec-00086.mzXML	277636.0	466.36800000000005	0.0	283.25	3131.0	spec/spec-00086.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BB6_01_1224.mzXML	342365.0	2978.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA7_01_2236.mzXML
342365	14.014000000000001	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid -CH2	246914	246914.0	inputspectra/spec-00624.mzXML	527768.0	432.147	0.0	255.234	2887.0	spec/spec-00624.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA8_01_2237.mzXML	342365.0	2978.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA7_01_2236.mzXML
342365	14.005999999999998	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid -CH2	251891	251891.0	inputspectra/spec-00406.mzXML	255048.0	429.45099999999996	0.0	255.236	2873.0	spec/spec-00406.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB11_01_928.mzXML	342365.0	2978.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA7_01_2236.mzXML
251422	14.014000000000001	16-Hydroxyhexadecanoic acid	255.232	M+H-H2O	Bronze	CCMSLIB00003527360	Suspect related to 16-Hydroxyhexadecanoic acid +CH2	341966	341966.0	inputspectra/spec-00591.mzXML	96456.0	445.661	0.0	269.25	2983.0	spec/spec-00591.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA5_01_2234.mzXML	251422.0	2865.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BC4_01_933.mzXML
251422	28.024	16-Hydroxyhexadecanoic acid	255.232	M+H-H2O	Bronze	CCMSLIB00003527360	Suspect related to 16-Hydroxyhexadecanoic acid +C2H4	412958	412958.0	inputspectra/spec-00276.mzXML	274852.0	466.589	0.0	283.25	3130.0	spec/spec-00276.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BB2_01_1220.mzXML	251422.0	2865.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BC4_01_933.mzXML
251422	28.033	16-Hydroxyhexadecanoic acid	255.232	M+H-H2O	Bronze	CCMSLIB00003527360	Suspect related to 16-Hydroxyhexadecanoic acid +C2H4	413532	413532.0	inputspectra/spec-00347.mzXML	109556.0	465.991	0.0	283.264	3123.0	spec/spec-00347.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/5m__BC4_01_1334.mzXML	251422.0	2865.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BC4_01_933.mzXML
247605	28.026999999999997	Hexadecenoic acid	255.233	M+H	Bronze	CCMSLIB00000075361	Suspect related to Hexadecenoic acid +C2H4	413081	413081.0	inputspectra/spec-00186.mzXML	102796.0	464.82800000000003	0.0	283.262	3114.0	spec/spec-00186.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/5m__BA11_01_1317.mzXML	247605.0	2889.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BD6_01_2271.mzXML
247605	28.04	Hexadecenoic acid	255.233	M+H	Bronze	CCMSLIB00000075361	Suspect related to Hexadecenoic acid +C2H4	413636	413636.0	inputspectra/spec-00519.mzXML	224876.0	465.88300000000004	0.0	283.26	3330.0	spec/spec-00519.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/3m__BB5_01_1122.mzXML	247605.0	2889.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BD6_01_2271.mzXML
247605	28.024	Hexadecenoic acid	255.233	M+H	Bronze	CCMSLIB00000075361	Suspect related to Hexadecenoic acid -C2H4	138582	138582.0	inputspectra/spec-00951.mzXML	40540.0	389.48	0.0	227.204	2584.0	spec/spec-00951.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BF1_01_2290.mzXML	247605.0	2889.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BD6_01_2271.mzXML
341966	14.017000000000001	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid +CH2	413076	413076.0	inputspectra/spec-00498.mzXML	132692.0	465.955	0.0	283.263	3123.0	spec/spec-00498.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/5m__BB6_01_1324.mzXML	341966.0	2983.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA5_01_2234.mzXML
341966	14.019	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid +CH2	413532	413532.0	inputspectra/spec-00347.mzXML	109556.0	465.991	0.0	283.264	3123.0	spec/spec-00347.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/5m__BC4_01_1334.mzXML	341966.0	2983.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA5_01_2234.mzXML
341966	14.011	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid +CH2	413079	413079.0	inputspectra/spec-00279.mzXML	176800.0	467.05400000000003	0.0	283.25	3138.0	spec/spec-00279.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BB5_01_1223.mzXML	341966.0	2983.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA5_01_2234.mzXML
341966	14.03	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid -CH2	246015	246015.0	inputspectra/spec-00789.mzXML	571124.0	432.98699999999997	0.0	255.236	2888.0	spec/spec-00789.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BB12_01_2253.mzXML	341966.0	2983.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA5_01_2234.mzXML
341966	14.012	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid -CH2	247175	247175.0	inputspectra/spec-00680.mzXML	472028.0	432.848	0.0	255.247	2895.0	spec/spec-00680.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/12m__BC5_01_1949.mzXML	341966.0	2983.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA5_01_2234.mzXML
341966	14.014000000000001	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid -CH2	251422	251422.0	inputspectra/spec-00363.mzXML	53804.0	428.634	0.0	255.235	2865.0	spec/spec-00363.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BC4_01_933.mzXML	341966.0	2983.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA5_01_2234.mzXML
412950	14.015	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -CH2	342004	342004.0	inputspectra/spec-00446.mzXML	98552.0	451.30400000000003	0.0	269.23400000000004	3026.0	spec/spec-00446.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BA10_01_1216.mzXML	412950.0	3123.0	f.MSV000078556/spectrum/Human_Swabs/Man/5m__BA3_01_1309.mzXML
412950	28.026	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -C2H4	247395	247395.0	inputspectra/spec-00952.mzXML	574672.0	431.82300000000004	0.0	255.236	2886.0	spec/spec-00952.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BC11_01_2264.mzXML	412950.0	3123.0	f.MSV000078556/spectrum/Human_Swabs/Man/5m__BA3_01_1309.mzXML
413645	14.017999999999999	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -CH2	342004	342004.0	inputspectra/spec-00446.mzXML	98552.0	451.30400000000003	0.0	269.23400000000004	3026.0	spec/spec-00446.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BA10_01_1216.mzXML	413645.0	3330.0	f.MSV000078556/spectrum/Human_Swabs/Man/3m__BB2_01_1119.mzXML
413645	28.025	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -C2H4	249352	249352.0	inputspectra/spec-00931.mzXML	196296.0	433.23199999999997	0.0	255.247	2900.0	spec/spec-00931.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/12m__BC6_01_1950.mzXML	413645.0	3330.0	f.MSV000078556/spectrum/Human_Swabs/Man/3m__BB2_01_1119.mzXML
413033	14.015	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -CH2	342004	342004.0	inputspectra/spec-00446.mzXML	98552.0	451.30400000000003	0.0	269.23400000000004	3026.0	spec/spec-00446.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BA10_01_1216.mzXML	413033.0	3330.0	f.MSV000078556/spectrum/Human_Swabs/Man/3m__BC2_01_1131.mzXML
341972	14.015999999999998	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid +CH2	413011	413011.0	inputspectra/spec-00262.mzXML	255900.0	466.022	0.0	283.249	3130.0	spec/spec-00262.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BA5_01_1211.mzXML	341972.0	3011.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB8_01_925.mzXML
341972	14.01	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid +CH2	413107	413107.0	inputspectra/spec-00403.mzXML	159020.0	466.851	0.0	283.25	3138.0	spec/spec-00403.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BC7_01_1237.mzXML	341972.0	3011.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB8_01_925.mzXML
341972	14.015999999999998	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid +CH2	413782	413782.0	inputspectra/spec-00186.mzXML	205732.0	465.94	0.0	283.262	3122.0	spec/spec-00186.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/5m__BA11_01_1317.mzXML	341972.0	3011.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB8_01_925.mzXML
341972	14.008	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid -CH2	252089	252089.0	inputspectra/spec-00709.mzXML	35076.0	430.69699999999995	0.0	255.236	2884.0	spec/spec-00709.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/11m__BD9_01_1863.mzXML	341972.0	3011.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB8_01_925.mzXML
342288	14.01	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid +CH2	412979	412979.0	inputspectra/spec-00562.mzXML	70424.0	465.93199999999996	0.0	283.248	3130.0	spec/spec-00562.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BF6_01_1272.mzXML	342288.0	3022.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA6_01_2235.mzXML
342288	14.014000000000001	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid +CH2	412986	412986.0	inputspectra/spec-00430.mzXML	273084.0	466.017	0.0	283.249	3135.0	spec/spec-00430.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BA4_01_1210.mzXML	342288.0	3022.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA6_01_2235.mzXML
342288	14.015	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid +CH2	413046	413046.0	inputspectra/spec-00379.mzXML	266292.0	466.277	0.0	283.26599999999996	3137.0	spec/spec-00379.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB2_01_919.mzXML	342288.0	3022.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA6_01_2235.mzXML
342288	14.011	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid -CH2	248332	248332.0	inputspectra/spec-00827.mzXML	152104.0	432.155	0.0	255.234	2896.0	spec/spec-00827.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/11m__BB4_01_1834.mzXML	342288.0	3022.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA6_01_2235.mzXML
342288	14.01	cis-9,10-methylene-hexadecanoic acid	269.248	M+H	Bronze	CCMSLIB00000075362	Suspect related to cis-9,10-methylene-hexadecanoic acid -CH2	252063	252063.0	inputspectra/spec-00740.mzXML	60708.0	431.64599999999996	0.0	255.237	2886.0	spec/spec-00740.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/11m__BC11_01_1853.mzXML	342288.0	3022.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA6_01_2235.mzXML
484532	28.039	Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14	295.226	M+H	Bronze	CCMSLIB00003136345	Suspect related to Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14 +C2H4	645231	645231.0	inputspectra/spec-00406.mzXML	42936.0	437.39	0.0	323.263	2930.0	spec/spec-00406.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB11_01_928.mzXML	484532.0	2418.0	f.MSV000078556/spectrum/Human_Swabs/Man/5m__BA1_01_1307.mzXML
485386	28.037	Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14	295.226	M+H	Bronze	CCMSLIB00003136345	Suspect related to Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14 +C2H4	645231	645231.0	inputspectra/spec-00406.mzXML	42936.0	437.39	0.0	323.263	2930.0	spec/spec-00406.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB11_01_928.mzXML	485386.0	2413.0	f.MSV000078556/spectrum/Human_Swabs/Man/5m__BC2_01_1332.mzXML
485663	28.034000000000002	Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14	295.226	M+H	Bronze	CCMSLIB00003136345	Suspect related to Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14 +C2H4	645231	645231.0	inputspectra/spec-00406.mzXML	42936.0	437.39	0.0	323.263	2930.0	spec/spec-00406.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB11_01_928.mzXML	485663.0	2618.0	f.MSV000078556/spectrum/Human_Swabs/Man/3m__BC6_01_1135.mzXML
484692	13.982000000000001	Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14	295.226	M+H	Bronze	CCMSLIB00003136345	Suspect related to Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14 +CH2	566102	566102.0	inputspectra/spec-00421.mzXML	63752.0	347.524	0.0	309.204	2482.0	spec/spec-00421.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/3m__BB10_01_1127.mzXML	484692.0	2618.0	f.MSV000078556/spectrum/Human_Swabs/Man/3m__BG12_01_1189.mzXML
673589	28.037	Monopalmitolein (9c)	329.269	M+H	Bronze	CCMSLIB00003302671	Suspect related to Monopalmitolein (9c) +C2H4	836014	836014.0	inputspectra/spec-00680.mzXML	41764.0	442.569	0.0	357.32099999999997	2964.0	spec/spec-00680.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/12m__BC5_01_1949.mzXML	673589.0	2714.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BA12_01_917.mzXML
673589	28.029	Monopalmitolein (9c)	329.269	M+H	Bronze	CCMSLIB00003302671	Suspect related to Monopalmitolein (9c) +C2H4	836139	836139.0	inputspectra/spec-00741.mzXML	42444.0	442.48900000000003	0.0	357.301	2966.0	spec/spec-00741.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/13m__BA5_01_2027.mzXML	673589.0	2714.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BA12_01_917.mzXML
673589	28.035	Monopalmitolein (9c)	329.269	M+H	Bronze	CCMSLIB00003302671	Suspect related to Monopalmitolein (9c) +C2H4	836196	836196.0	inputspectra/spec-00672.mzXML	36236.0	441.575	0.0	357.301	2959.0	spec/spec-00672.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/13m__BA11_01_2033.mzXML	673589.0	2714.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BA12_01_917.mzXML
673589	28.031	Monopalmitolein (9c)	329.269	M+H	Bronze	CCMSLIB00003302671	Suspect related to Monopalmitolein (9c) -C2H4	532731	532731.0	inputspectra/spec-00775.mzXML	61904.0	364.05300000000005	0.0	301.241	2383.0	spec/spec-00775.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BB8_01_2249.mzXML	673589.0	2714.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BA12_01_917.mzXML
673977	28.03	Monopalmitolein (9c)	329.269	M+H	Bronze	CCMSLIB00003302671	Suspect related to Monopalmitolein (9c) +C2H4	836139	836139.0	inputspectra/spec-00741.mzXML	42444.0	442.48900000000003	0.0	357.301	2966.0	spec/spec-00741.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/13m__BA5_01_2027.mzXML	673977.0	2677.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BA4_01_909.mzXML
1130101	28.04	NCGC00385123-01_C22H30O6_7b,9-Dihydroxy-3-(hydroxymethyl)-1,1,6,8-tetramethyl-5-oxo-1,1a,1b,4,4a,5,7a,7b,8,9-decahydro-9aH-cyclopropa[3,4]benzo[1,2-e]azulen-9a-yl acetate	432.23800000000006	M+ACN+H	Gold	CCMSLIB00000853386	Suspect related to NCGC00385123-01_C22H30O6_7b,9-Dihydroxy-3-(hydroxymethyl)-1,1,6,8-tetramethyl-5-oxo-1,1a,1b,4,4a,5,7a,7b,8,9-decahydro-9aH-cyclopropa[3,4]benzo[1,2-e]azulen-9a-yl acetate +C2H4	1212266	1212266.0	inputspectra/spec-01027.mzXML	5380.0	309.868	0.0	460.277	2017.0	spec/spec-01027.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BG10_01_2311.mzXML	1130101.0	2011.0	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BA4_01_909.mzXML
1515220	14.017000000000001	NCGC00169359-03!5-hydroxy-2-(4-hydroxyphenyl)-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-2,3-dihydrochromen-4-one	581.186	M+H	Gold	CCMSLIB00000848136	Suspect related to NCGC00169359-03!5-hydroxy-2-(4-hydroxyphenyl)-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-2,3-dihydrochromen-4-one +CH2	1543094	1543094.0	inputspectra/spec-00615.mzXML	7380.0	209.44799999999998	0.0	595.2130000000001	1304.0	spec/spec-00615.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/11m__BD4_01_1858.mzXML	1515220.0	1067.0	f.MSV000078556/spectrum/Human_Swabs/Woman/11m__BE6_01_1872.mzXML
1543094	15.952	NCGC00169778-02!5-hydroxy-2-(4-methoxyphenyl)-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-2,3-dihydrochromen-4-one	595.202	M+H	Gold	CCMSLIB00000848477	Suspect related to NCGC00169778-02!5-hydroxy-2-(4-methoxyphenyl)-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-2,3-dihydrochromen-4-one +O	1580479	1580479.0	inputspectra/spec-00897.mzXML	38416.0	183.77	0.0	611.19	1120.0	spec/spec-00897.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/11m__BC10_01_1852.mzXML	1543094.0	1304.0	f.MSV000078556/spectrum/Human_Swabs/Woman/11m__BD4_01_1858.mzXML
1543094	14.017000000000001	NCGC00169778-02!5-hydroxy-2-(4-methoxyphenyl)-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-2,3-dihydrochromen-4-one	595.202	M+H	Gold	CCMSLIB00000848477	Suspect related to NCGC00169778-02!5-hydroxy-2-(4-methoxyphenyl)-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-2,3-dihydrochromen-4-one -CH2	1515220	1515220.0	inputspectra/spec-00762.mzXML	9848.0	176.428	0.0	581.197	1067.0	spec/spec-00762.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/11m__BE6_01_1872.mzXML	1543094.0	1304.0	f.MSV000078556/spectrum/Human_Swabs/Woman/11m__BD4_01_1858.mzXML
174159	28.031	Palmitoleic acid ethyl ester	237.22099999999998	M+H-C2H6O	Bronze	CCMSLIB00003354442	Suspect related to Palmitoleic acid ethyl ester -C2H4	76298	76298.0	inputspectra/spec-00379.mzXML	107748.0	391.76099999999997	0.0	209.192	2604.0	spec/spec-00379.mzXML	f.MSV000078556/spectrum/Human_Swabs/Man/1m__BB2_01_919.mzXML	174159.0	2886.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA6_01_2235.mzXML
174116	14.017999999999999	Palmitoleic acid ethyl ester	237.22099999999998	M+H-C2H6O	Bronze	CCMSLIB00003354442	Suspect related to Palmitoleic acid ethyl ester -CH2	116965	116965.0	inputspectra/spec-00743.mzXML	32720.0	411.836	0.0	223.207	2745.0	spec/spec-00743.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA1_01_2230.mzXML	174116.0	2888.0	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA7_01_2236.mzXML
413086	28.025	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -C2H4	246914	246914.0	inputspectra/spec-00624.mzXML	527768.0	432.147	0.0	255.234	2887.0	spec/spec-00624.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/m15__BA8_01_2237.mzXML	413086.0	3131.0	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BB7_01_1225.mzXML
413086	28.023000000000003	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -C2H4	248332	248332.0	inputspectra/spec-00827.mzXML	152104.0	432.155	0.0	255.234	2896.0	spec/spec-00827.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/11m__BB4_01_1834.mzXML	413086.0	3131.0	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BB7_01_1225.mzXML
413086	28.023000000000003	Octadecenoic acid	283.264	M+H	Bronze	CCMSLIB00000075360	Suspect related to Octadecenoic acid -C2H4	247175	247175.0	inputspectra/spec-00680.mzXML	472028.0	432.848	0.0	255.247	2895.0	spec/spec-00680.mzXML	f.MSV000078556/spectrum/Human_Swabs/Woman/12m__BC5_01_1949.mzXML	413086.0	3131.0	f.MSV000078556/spectrum/Human_Swabs/Man/4m__BB7_01_1225.mzXML
