cluster index	AllFiles	sum(precursor intensity)	RTMean	RTStdErr	parent mass	ScanNumber	ProteosafeFilePath	Original_Path
39	inputspectra/spec-00002.mzXML	5755.69	165.631	0	193.07	159	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
39	inputspectra/spec-00002.mzXML	5524.91	183.16	0	192.96	175	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
39	inputspectra/spec-00002.mzXML	4963.28	499.973	0	192.98	468	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
39	inputspectra/spec-00002.mzXML	5158.35	508.16	0	193.05	475	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
41	inputspectra/spec-00013.mzXML	4427.82	386.585	0	196.38	691	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
41	inputspectra/spec-00013.mzXML	2126.57	452.398	0	195.58	790	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
41	inputspectra/spec-00013.mzXML	3236.74	548.541	0	194.56	932	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
41	inputspectra/spec-00013.mzXML	3649.39	602.555	0	194.53	1013	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
41	inputspectra/spec-00015.mzXML	4684.26	273.063	0	196.32	422	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
41	inputspectra/spec-00015.mzXML	11438.6	274.917	0	194.76	425	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
41	inputspectra/spec-00015.mzXML	3889.41	284.081	0	196.22	439	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
41	inputspectra/spec-00015.mzXML	3732.45	290.003	0	196.38	447	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
42	inputspectra/spec-00015.mzXML	4030.28	580.696	0	197.63	831	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
42	inputspectra/spec-00015.mzXML	4850.15	718.294	0	198.91	1059	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
42	inputspectra/spec-00015.mzXML	5351.69	858.511	0	197.87	1272	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
44	inputspectra/spec-00013.mzXML	13485.2	157.797	0	199.46	314	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
44	inputspectra/spec-00013.mzXML	6584.6	168.523	0	199.7	333	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
44	inputspectra/spec-00013.mzXML	13730	365.91	0	200.03	662	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
44	inputspectra/spec-00013.mzXML	15456.3	384.51	0	200.02	687	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
44	inputspectra/spec-00015.mzXML	6172.46	30.8127	0	199.74	58	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
44	inputspectra/spec-00015.mzXML	7212.28	42.4999	0	199.64	78	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
45	inputspectra/spec-00002.mzXML	6246.94	445.253	0	200.26	418	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
45	inputspectra/spec-00002.mzXML	6454.08	512.481	0	200.18	479	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
46	inputspectra/spec-00015.mzXML	5098.4	264.777	0	200.87	409	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
46	inputspectra/spec-00015.mzXML	5259.68	277.976	0	201.05	430	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
46	inputspectra/spec-00015.mzXML	4991.79	300.52	0	200.31	464	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
46	inputspectra/spec-00015.mzXML	4834.14	503.906	0	200.28	721	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
46	inputspectra/spec-00015.mzXML	4480.67	598.946	0	200.46	859	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
46	inputspectra/spec-00015.mzXML	5010.41	682.872	0	200.47	1004	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
48	inputspectra/spec-00015.mzXML	6474.56	44.6451	0	204.15	82	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
48	inputspectra/spec-00015.mzXML	19403.1	400.941	0	202.78	609	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
48	inputspectra/spec-00015.mzXML	19637.2	692.789	0	203.09	1018	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
48	inputspectra/spec-00015.mzXML	17127.3	842.607	0	203	1248	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
49	inputspectra/spec-00002.mzXML	10374.1	65.509	0	203.2	65	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
49	inputspectra/spec-00002.mzXML	6714.18	362.608	0	203.01	342	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
49	inputspectra/spec-00002.mzXML	8731.55	367.917	0	203.14	347	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
49	inputspectra/spec-00002.mzXML	7328.25	483.773	0	205.12	453	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
49	inputspectra/spec-00005.mzXML	138890	85.1529	0	203.15	123	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
49	inputspectra/spec-00005.mzXML	152703	91.8011	0	203.15	132	spec/spec-00005.mzXML	f.MSV000078547/spectrum/DLab/121115_nbut_3610_dd.mzXML
49	inputspectra/spec-00013.mzXML	115926	4.8356	0	203.51	10	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
49	inputspectra/spec-00013.mzXML	108621	10.1069	0	203.51	21	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
49	inputspectra/spec-00013.mzXML	122990	14.538	0	203.43	31	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
49	inputspectra/spec-00013.mzXML	108203	619.437	0	203.46	1041	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
49	inputspectra/spec-00013.mzXML	120119	652.338	0	203.43	1107	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
49	inputspectra/spec-00020.mzXML	1352.75	230.043	0	203.05	185	spec/spec-00020.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_ft_it.mzXML
49	inputspectra/spec-00023.mzXML	144333	46.171	0	203.12	52	spec/spec-00023.mzXML	f.MSV000078547/spectrum/DLab/fi1026c_FT-it.mzXML
51	inputspectra/spec-00002.mzXML	9439.96	270.384	0	205.19	255	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
51	inputspectra/spec-00013.mzXML	111880	60.1862	0	204.44	129	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
51	inputspectra/spec-00013.mzXML	126858	63.5585	0	204.51	136	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
51	inputspectra/spec-00013.mzXML	134421	68.814	0	204.46	147	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
51	inputspectra/spec-00015.mzXML	15383.3	655.587	0	204.26	956	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
52	inputspectra/spec-00013.mzXML	46311.2	21.1393	0	205.52	46	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
52	inputspectra/spec-00013.mzXML	41516.3	26.1244	0	205.5	57	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
52	inputspectra/spec-00013.mzXML	39665.8	31.4987	0	205.56	69	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
52	inputspectra/spec-00013.mzXML	38090.4	635.134	0	205.6	1072	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
52	inputspectra/spec-00013.mzXML	39080	643.268	0	205.56	1088	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
52	inputspectra/spec-00013.mzXML	41610.2	648.368	0	205.56	1099	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
52	inputspectra/spec-00015.mzXML	11488.3	333.941	0	206.2	512	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
52	inputspectra/spec-00015.mzXML	9917.19	350.1	0	206.25	536	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
53	inputspectra/spec-00013.mzXML	25855.9	42.0588	0	207.62	91	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
53	inputspectra/spec-00013.mzXML	18826.9	70.1109	0	207.43	150	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
53	inputspectra/spec-00013.mzXML	17319.4	74.7561	0	207.52	159	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
53	inputspectra/spec-00013.mzXML	3871.97	380.131	0	208.56	682	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
53	inputspectra/spec-00015.mzXML	11693.2	27.4141	0	208.73	51	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
53	inputspectra/spec-00015.mzXML	10221.5	40.9797	0	208.27	75	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
53	inputspectra/spec-00015.mzXML	19330.4	47.5491	0	208.59	87	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
53	inputspectra/spec-00015.mzXML	7905.06	657.576	0	208.47	960	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
53	inputspectra/spec-00015.mzXML	12731.8	668.805	0	208.65	980	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
53	inputspectra/spec-00015.mzXML	6605.95	676.62	0	207.96	994	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
54	inputspectra/spec-00015.mzXML	8003.97	165.108	0	210.47	294	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
54	inputspectra/spec-00015.mzXML	9779.69	250.639	0	210.37	388	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
54	inputspectra/spec-00015.mzXML	6736.74	297.362	0	210.74	459	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
54	inputspectra/spec-00015.mzXML	8551.82	346.33	0	209.89	529	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
54	inputspectra/spec-00015.mzXML	6504.55	378.431	0	210.17	577	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
54	inputspectra/spec-00015.mzXML	5722.63	780.418	0	209.14	1161	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
55	inputspectra/spec-00013.mzXML	3742.71	345.666	0	209.6	634	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
55	inputspectra/spec-00013.mzXML	3156.13	459.093	0	209.53	800	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
55	inputspectra/spec-00013.mzXML	3368.16	468.933	0	209.51	814	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
56	inputspectra/spec-00013.mzXML	3305.93	466.928	0	211.53	811	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
56	inputspectra/spec-00013.mzXML	3569.88	483.644	0	211.52	835	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
56	inputspectra/spec-00013.mzXML	3159.05	491.59	0	211.59	846	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
56	inputspectra/spec-00015.mzXML	3023.68	396.636	0	212.02	603	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
56	inputspectra/spec-00015.mzXML	2786.95	553.732	0	212.03	793	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
56	inputspectra/spec-00015.mzXML	3036.42	560.331	0	212.17	801	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
57	inputspectra/spec-00013.mzXML	19215.4	72.177	0	215.51	154	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
57	inputspectra/spec-00013.mzXML	16848.5	76.2694	0	215.61	162	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
57	inputspectra/spec-00013.mzXML	15904.1	80.953	0	215.5	171	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
57	inputspectra/spec-00013.mzXML	5067.79	241.939	0	213.57	462	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
57	inputspectra/spec-00013.mzXML	5050.22	250.209	0	213.55	476	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
57	inputspectra/spec-00013.mzXML	5253.61	485.009	0	212.53	837	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
57	inputspectra/spec-00015.mzXML	4606.66	70.996	0	214.23	132	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
57	inputspectra/spec-00015.mzXML	4916.56	94.8659	0	214.14	177	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
57	inputspectra/spec-00015.mzXML	4317.66	120.478	0	214.56	220	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
57	inputspectra/spec-00015.mzXML	3438.58	391.066	0	212.55	595	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
57	inputspectra/spec-00015.mzXML	2906.38	536.539	0	212.87	769	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
57	inputspectra/spec-00015.mzXML	2994.68	743.705	0	214.39	1104	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
57	inputspectra/spec-00015.mzXML	3428.63	760.08	0	213.78	1131	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
57	inputspectra/spec-00015.mzXML	3277.17	766.326	0	214.08	1140	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
59	inputspectra/spec-00002.mzXML	4236.8	289.82	0	219.14	273	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
59	inputspectra/spec-00002.mzXML	4086.65	314.069	0	217.14	295	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
59	inputspectra/spec-00002.mzXML	4930.89	366.366	0	217.32	345	spec/spec-00002.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_it_it_take2.mzXML
59	inputspectra/spec-00013.mzXML	19457.7	84.9666	0	217.51	179	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
59	inputspectra/spec-00013.mzXML	19658.3	96.227	0	217.54	201	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
59	inputspectra/spec-00013.mzXML	18101.3	102.201	0	217.58	213	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
59	inputspectra/spec-00013.mzXML	13550.9	433.215	0	216.53	762	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
59	inputspectra/spec-00013.mzXML	13607.8	541.189	0	216.56	920	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
59	inputspectra/spec-00013.mzXML	14535.1	553.237	0	216.54	939	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
59	inputspectra/spec-00020.mzXML	1496.16	239.48	0	219.03	192	spec/spec-00020.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_ft_it.mzXML
59	inputspectra/spec-00020.mzXML	1827.13	248.959	0	219.03	198	spec/spec-00020.mzXML	f.MSV000078547/spectrum/DLab/120228_nbut_3610_ft_it.mzXML
60	inputspectra/spec-00015.mzXML	6088.14	415.101	0	217.95	628	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
60	inputspectra/spec-00015.mzXML	6482.62	425.164	0	218	641	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
60	inputspectra/spec-00015.mzXML	4603.48	521.909	0	218.11	747	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
61	inputspectra/spec-00017.mzXML	28384	105.156	0	218.21	89	spec/spec-00017.mzXML	f.MSV000078547/spectrum/DLab/121207_proximicin_B_DD_MS2.mzXML
61	inputspectra/spec-00017.mzXML	17887.6	110.403	0	218.21	94	spec/spec-00017.mzXML	f.MSV000078547/spectrum/DLab/121207_proximicin_B_DD_MS2.mzXML
63	inputspectra/spec-00013.mzXML	149791	4.0285	0	219.43	8	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
63	inputspectra/spec-00013.mzXML	123952	10.9159	0	219.56	23	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
63	inputspectra/spec-00013.mzXML	141298	14.9432	0	219.47	32	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
63	inputspectra/spec-00013.mzXML	115199	618.627	0	219.35	1039	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
63	inputspectra/spec-00013.mzXML	115199	620.256	0	220.42	1043	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
63	inputspectra/spec-00013.mzXML	135318	625.293	0	219.46	1054	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
63	inputspectra/spec-00013.mzXML	113313	630.145	0	219.4	1064	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
64	inputspectra/spec-00015.mzXML	6100.92	38.1675	0	220.13	71	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
64	inputspectra/spec-00015.mzXML	15195.3	49.2319	0	220.04	90	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
64	inputspectra/spec-00015.mzXML	14439.4	54.3057	0	220.1	100	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
64	inputspectra/spec-00015.mzXML	11200.8	656.013	0	220.23	957	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
64	inputspectra/spec-00015.mzXML	10994.8	663.917	0	220.12	971	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
64	inputspectra/spec-00015.mzXML	16300.1	668.366	0	220.07	979	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
65	inputspectra/spec-00013.mzXML	14474.9	84.0229	0	221.37	177	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
65	inputspectra/spec-00013.mzXML	15975.5	87.904	0	221.41	184	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
65	inputspectra/spec-00013.mzXML	15141.8	93.4712	0	221.43	195	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
65	inputspectra/spec-00015.mzXML	10143.6	347.416	0	221.99	531	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
67	inputspectra/spec-00013.mzXML	16515.1	117.843	0	223.52	244	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
67	inputspectra/spec-00013.mzXML	13570.8	130.854	0	223.5	268	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
67	inputspectra/spec-00013.mzXML	12028.5	143.468	0	223.41	291	spec/spec-00013.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_control_DD_MS2.mzXML
67	inputspectra/spec-00015.mzXML	12616.7	85.6825	0	224.19	159	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
67	inputspectra/spec-00015.mzXML	7625.46	98.7775	0	224.17	183	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
67	inputspectra/spec-00015.mzXML	10937.4	113.378	0	224.21	207	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
67	inputspectra/spec-00015.mzXML	4550.91	729.668	0	224.03	1079	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
67	inputspectra/spec-00015.mzXML	3386.09	737.315	0	224.39	1093	spec/spec-00015.mzXML	f.MSV000078547/spectrum/DLab/121114_nanoDESI_polar_ISP2_SRM7_DD_MS2.mzXML
